participant_code,city,weekend_number_global,property_slug,clutter_treatment,clutter_high,cue_recognition,nasa_tlx_mental,nasa_tlx_physical,nasa_tlx_temporal,nasa_tlx_performance,nasa_tlx_effort,nasa_tlx_frustration,visual_complexity,whole_experiment_time_seconds,choice_task_time_seconds,gender,age,student_status,household_structure,paris_resident,booking_familiarity,belief_thumb_quality,noticed_decoy_checkmark,noticed_decoy_badge,accommodation_preference_open,choice_process_open,belief_thumb_meaning_open,thumb_use_open,feedback_open,failed_comprehension_prize,failed_comprehension_choice_city_weekend,failed_comprehension_no_cancellation,preference_consistency,cued_choice_preference_consistency,n_hotels_in_choice_set,property_page_visits_number,decision_time_seconds,decision_time_imputed,loading_time_seconds,cued_weekend,listing_chosen,listing_clicked,listing_n_clicks,time_on_listing_page_seconds,cluster,cued_listing,checkin,choice_set,would_be_cued,is_substitute_listing,replaced_property_slug
synth0001,arcachon,1,c6x3ovh9dvr1ed78xwzffbcubje69i2lt,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,9,321.23101392760873,FALSE,147.58107461361215,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-10-02,choice_set_1,FALSE,FALSE,NA
synth0005,sete,9,ie5l19mkauu1fmz8ow1sps7u7cu4fxwk0jvokkolx9tj,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,5,372.161044256296,FALSE,82.7043027933687,TRUE,TRUE,TRUE,5,80.70980185060762,2,FALSE,2026-10-23,choice_set_1,TRUE,FALSE,NA
synth0005,sete,9,m26s-n8cbfv1q0gpvwm-21yf7kfanax57mbs02j7rnneca-j86260on,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,5,372.161044256296,FALSE,82.7043027933687,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-10-23,choice_set_1,FALSE,FALSE,NA
synth0005,sete,9,t9u5722rqlx-3np6unewyr7d-25brkk4cf5vdwaj9rtm8q,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,5,372.161044256296,FALSE,82.7043027933687,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-10-23,choice_set_1,TRUE,FALSE,NA
synth0005,sete,9,1yl58a-31f0y9dlg1e59ipj0ylslqtdzyztfwdcxeq212qsi47o92wcfu,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,5,372.161044256296,FALSE,82.7043027933687,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-10-23,choice_set_1,FALSE,FALSE,NA
synth0005,sete,9,efcco5l8d2-ezjjij0jxlluw,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,5,372.161044256296,FALSE,82.7043027933687,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-10-23,choice_set_1,FALSE,FALSE,NA
synth0005,sete,9,djd5dg-mrm1o43n7seg-8hiqjwvdyi,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,5,372.161044256296,FALSE,82.7043027933687,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-10-23,choice_set_1,FALSE,FALSE,NA
synth0005,sete,9,n2jmqonjff1vko0qyoc4-csxany1e0-4l8b2e9eco8-3tuyk57rh-,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,5,372.161044256296,FALSE,82.7043027933687,TRUE,FALSE,FALSE,0,NA,3,TRUE,2026-10-23,choice_set_1,TRUE,FALSE,NA
synth0005,sete,10,ukcfmrv9cmhcsz8zatyd9fj32ga8ijbvo,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,7,87.84018686925992,FALSE,25.36154393525794,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-10-30,choice_set_2,TRUE,FALSE,NA
synth0005,sete,10,omvygkteaa3s8-5zahzzfs53k3h9lfychp7t22izten6czd3s2ewc0z,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,7,87.84018686925992,FALSE,25.36154393525794,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-30,choice_set_2,TRUE,FALSE,NA
synth0005,sete,10,3i2jxd1fuwvbcyk4uxz4-tbtkuzf,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,7,87.84018686925992,FALSE,25.36154393525794,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-10-30,choice_set_2,FALSE,FALSE,NA
synth0005,sete,10,06idhifbbsume9l0jt2bht3,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,7,87.84018686925992,FALSE,25.36154393525794,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-10-30,choice_set_2,TRUE,FALSE,NA
synth0005,sete,10,s7uv0he9axtg3vgy8n79cxserx2q5gcnprkbhuo2qf778-s,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,7,87.84018686925992,FALSE,25.36154393525794,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-10-30,choice_set_2,FALSE,FALSE,NA
synth0005,sete,10,cq52y6mbi89mb1gc65ck-dr7nti2i6htxjn0wz-3yn3v6ive5h5ga98cy,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,7,87.84018686925992,FALSE,25.36154393525794,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-30,choice_set_2,FALSE,FALSE,NA
synth0005,sete,10,t9oluekdztlltq46,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,7,87.84018686925992,FALSE,25.36154393525794,FALSE,TRUE,TRUE,13,235.51639317185618,2,FALSE,2026-10-30,choice_set_2,FALSE,FALSE,NA
synth0005,sete,10,hnyzay5l4ws5ok1q6vvem6sn2qagsz7kki,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,7,87.84018686925992,FALSE,25.36154393525794,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-10-30,choice_set_2,FALSE,FALSE,NA
synth0005,sete,10,sy2ziyu63re89kuahli2-epin7jw,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,7,87.84018686925992,FALSE,25.36154393525794,FALSE,FALSE,TRUE,7,162.13281171862036,3,FALSE,2026-10-30,choice_set_2,FALSE,FALSE,NA
synth0005,sete,11,293jit3ckw7nz0cickcu8i-zkl4sfunmqdv83nw,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,24.82589352480136,FALSE,186.34635332180187,FALSE,FALSE,TRUE,2,NA,2,FALSE,2026-11-20,choice_set_3,TRUE,FALSE,NA
synth0005,sete,11,6jg-bnkmsbclepy5w7b7iz6n5ptmhm,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,24.82589352480136,FALSE,186.34635332180187,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,sete,11,oi1af5maiqfd3huawqwvtfx2517u8lwdrqa,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,24.82589352480136,FALSE,186.34635332180187,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,sete,11,l0nhmdq-i7chum7da4azfyaof8c8e3wgte5flu7hodfk-6s4,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,24.82589352480136,FALSE,186.34635332180187,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,sete,11,h589ojg9mnhx,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,24.82589352480136,FALSE,186.34635332180187,FALSE,TRUE,TRUE,6,238.3357598609291,3,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,sete,11,4n0dn7spbac0n4o548mta2uaznja,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,24.82589352480136,FALSE,186.34635332180187,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,sete,11,z7qbpkvs5r9txshl0b5n40foiz157zvdm5x-y5bn,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,24.82589352480136,FALSE,186.34635332180187,FALSE,FALSE,TRUE,5,NA,1,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,sete,11,g9ch7fb9rsmt48fqchzgg0oxym8kcgyxb06r9z6a3qn,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,24.82589352480136,FALSE,186.34635332180187,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-11-20,choice_set_3,TRUE,FALSE,NA
synth0005,sete,11,fhivzo1087b,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,24.82589352480136,FALSE,186.34635332180187,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-11-20,choice_set_3,TRUE,FALSE,NA
synth0005,sete,12,a38886k31unrcqp13-hoicxymc6riotik3p85q25ul3bge2bqs0c847s,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,34.779251262312755,FALSE,112.43249800149351,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-09,choice_set_4,TRUE,FALSE,NA
synth0005,sete,12,sq5e01sjq3t0ovde64-cz00co,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,34.779251262312755,FALSE,112.43249800149351,FALSE,TRUE,TRUE,11,198.8609508087393,2,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
synth0005,sete,12,9q94em5ogvzv,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,34.779251262312755,FALSE,112.43249800149351,FALSE,FALSE,TRUE,11,177.55826563457958,1,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
synth0005,sete,12,-pt348wuzjksi5rd9r9uh-0fuyi4mru0fx5c8nd68a72idt4swj9,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,34.779251262312755,FALSE,112.43249800149351,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
synth0005,sete,12,7ukxah-d-s1um99tebt1ui5fmvky5pz0gokvdiyw57ypc,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,34.779251262312755,FALSE,112.43249800149351,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
synth0005,sete,12,gi-tabb4rcmsk019lqvh84iu49gw08-kbz9bsmbt,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,34.779251262312755,FALSE,112.43249800149351,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-10-09,choice_set_4,TRUE,FALSE,NA
synth0005,sete,12,i6e6we0ov39-5wr4444iwab1cc0t0bhic7rmnwxen8b,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,34.779251262312755,FALSE,112.43249800149351,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
